Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
AVNS,24.63,0.6951,0.20%,0.6917,23936673.0,69.17,44.74M,46.46M,3.80%,97.51%,4.85%,1.15B
HOTH,0.65,0.2618,-7.73%,0.3675,94179435.0,36.75,18.45M,19.13M,3.57%,5.16%,4.06%,12.35M
HUBC,0.13,0.4111,-2.31%,0.44439999999999996,282028702.0,44.44,-,2.18M,0.12%,1.04%,-,0.28M
PMNT,0.36,0.465,-38.65%,1.3881000000000001,506174229.0,138.81,20.52M,35.41M,56.22%,15.45%,7.24%,16.69M
ROLR,7.41,0.4558,-29.50%,1.0648,90580895.0,106.48,4.52M,8.49M,58.47%,0.62%,6.54%,80.70M
SNAL,1.7,3.5093,121.90%,1.0321,843733420.0,103.21,8.65M,9.03M,77.10%,1.64%,0.11%,64.23M
SNYR,0.62,0.07769999999999999,-24.85%,0.434,47781226.0,43.4,4.46M,11.30M,60.58%,15.15%,1.10%,7.01M
