Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
ATXG,0.25,-0.0101,-39.46%,0.6351,15037212.0,63.51,11.40M,11.72M,2.72%,8.38%,1.91%,2.97M
JTAI,0.11,0.11460000000000001,-18.46%,0.36700000000000005,410010473.0,36.7,108.74M,119.21M,8.78%,0.44%,4.02%,12.64M
LIDR,1.83,0.18059999999999998,-18.67%,0.45159999999999995,67143691.0,45.16,42.94M,45.05M,4.69%,19.37%,5.10%,82.45M
LNAI,0.56,1.6277000000000001,-0.05%,1.6291,551161176.0,162.91,13.25M,24.19M,45.24%,4.60%,5.99%,13.47M
SWMR,31.0,5.2,148.00%,1.5,10933244.0,150.0,-,12.35M,-,-,-,382.85M
UCAR,0.72,0.6273,-3.72%,0.6901999999999999,206549713.0,69.02,4.44M,5.56M,20.16%,0.02%,6.24%,4.02M
