Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
CWD,1.23,0.9061,-16.33%,1.278,332977663.0,127.8,,,,,,
DSY,4.47,0.5521,7.71%,0.441,22571991.0,44.1,,,,,,
LIMN,0.14,0.2413,-15.23%,0.4643,517087701.0,46.43,,,,,,
PPCB,1.77,0.22920000000000001,-11.50%,0.3889,52892537.0,38.89,,,,,,
SURG,0.57,0.38079999999999997,-2.10%,0.4105,176314335.0,41.05,,,,,,
USDE,2.78,0.33649999999999997,-28.72%,0.875,50056508.0,87.5,,,,,,
