Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
AEHL,1.08,1.089,50.00%,0.3926,228696930.0,39.26,3.77M,9.25M,59.27%,1.05%,5.16%,9.99M
ALBT,1.09,1.1448,-9.17%,1.3613,318191327.0,136.13,4.08M,4.10M,10.47%,2.25%,2.48%,4.97M
CURX,0.46,0.45770000000000005,-4.59%,0.5277000000000001,206490358.0,52.77,8.71M,28.34M,69.26%,1.50%,0.80%,13.03M
HCTI,5.02,-0.136,-38.93%,0.41479999999999995,14343138.0,41.48,0.18M,0.18M,0.02%,2.61%,42.21%,3.80M
SMJF,2.0,0.2121,-15.61%,0.4364,8422662.0,43.64,2.50M,14.73M,90.91%,0.84%,3.21%,25.54M
