Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
GIFI,11.78,0.4968,0.26%,0.493,998027.0,49.3,14.36M,16.04M,10.45%,63.62%,0.39%,188.88M
HLLY,3.62,0.326,3.43%,0.2821,20786385.0,28.21,76.13M,119.41M,36.82%,47.51%,1.58%,436.20M
MSGM,3.74,0.7078,-18.34%,1.0913,105184427.0,109.13,0.50M,5.08M,90.09%,3.03%,12.15%,21.60M
ORGO,5.63,0.4473,10.18%,0.3136,32956921.0,31.36,59.76M,126.85M,52.89%,56.25%,18.59%,714.21M
TNDM,16.26,0.2198,1.63%,0.2003,6034251.0,20.03,66.89M,67.53M,1.01%,117.86%,13.81%,1.10B
