Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
ONCO,0.74,0.2631,-6.52%,0.3513,93938103.0,35.13,0.58M,0.69M,16.08%,7.04%,39.46%,0.51M
USEG,1.06,0.1434,-21.48%,0.4562,190582204.0,45.62,35.97M,53.07M,32.21%,2.72%,9.90%,56.25M
VIVK,3.13,0.4163,4.33%,0.3575,9554270.0,35.75,1.97M,2.01M,4.98%,0.75%,-,6.47M
YAAS,2.32,1.4962,63.38%,0.5279,176785536.0,52.79,2.01M,2.33M,82.18%,0.20%,2.34%,26.15M
