Ticker,Price,Change,Change from Open,Gap,Volume,Gap%,Shs Float,Shares Outstanding,Insider Ownership,Institutional Ownership,Short Float,Market Cap
ASTC,29.43,1.1311,35.06%,0.5778,45359186.0,57.78,1.38M,1.76M,21.73%,6.42%,3.00%,51.77M
ATPC,6.07,1.1298000000000001,4.84%,1.0316,53709717.0,103.16,0.47M,1.00M,52.57%,2.62%,1.11%,6.07M
IOTR,2.8,0.2903,-9.68%,0.4286,13581453.0,42.86,0.64M,0.73M,74.89%,0.46%,1.54%,7.18M
MASK,4.13,1.9928,118.52%,0.3696,148123476.0,36.96,0.82M,0.85M,27.27%,6.91%,10.48%,4.67M
NCT,3.88,0.5837,-24.66%,1.102,33796304.0,110.2,0.32M,1.22M,73.66%,2.04%,0.53%,4.73M
RKTO,1.7,0.25,-15.00%,0.4706,91025316.0,47.06,18.57M,19.13M,2.89%,4.11%,4.33%,32.52M
SNYR,0.28,0.1057,-17.94%,0.34740000000000004,115249771.0,34.74,8.00M,11.30M,46.29%,11.31%,2.92%,4.15M
SPRC,10.55,1.4032,-19.77%,1.9953999999999998,35473299.0,199.54,0.57M,0.57M,0.03%,0.57%,1.26%,6.05M
UMAC,29.6,0.5720000000000001,18.40%,0.32770000000000005,47777097.0,32.77,43.06M,47.79M,9.93%,51.96%,14.99%,1.41B
